"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","date","PRCP","PRCP_ATTRIBUTES","avtemp","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-02",,,"81","H,,S",,,"70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-03",,,"84","H,,S",,,"71",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-04",,,"86","H,,S",,,"73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-05",,,"82","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-06","0.83",",,S","75","H,,S",,,"70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-07","0.04",",,S","82","H,,S",,,"73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-08","0.00",",,S","86","H,,S",,,"75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-09",,,"84","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-10",,,"84","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-11","0.00",",,S","85","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-12","0.01",",,S","86","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-13","0.04",",,S","85","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-14","0.02",",,S","89","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-15","0.00",",,S","91","H,,S","105",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-16",,,"92","H,,S","106",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-17",,,"94","H,,S",,,"79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-18",,,"95","H,,S",,,"86",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-19",,,"92","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-20",,,"93","H,,S","106",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-21",,,"89","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-22","0.00",",,S","91","H,,S",,,"81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-23",,,"90","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-24","1.26",",,S","86","H,,S",,,"74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-25","0.00",",,S","86","H,,S",,,"81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-26",,,"85","H,,S",,,"80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-27",,,"90","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-28",,,"87","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-29","1.38",",,S","83","H,,S",,,"71",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-06-30","0.00",",,S","88","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-01",,,"86","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-02",,,"91","H,,S",,,"80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-03",,,"94","H,,S",,,"86",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-04",,,"85","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-05",,,"84","H,,S",,,"73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-06",,,"87","H,,S",,,"78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-07",,,"87","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-08","0.20",",,S","85","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-09","0.00",",,S","90","H,,S",,,"79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-10",,,"86","H,,S","103",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-11",,,"83","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-12","0.39",",,S","83","H,,S","92",",,S","73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-13","0.00",",,S","86","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-14",,,"89","H,,S",,,"80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-15",,,"87","H,,S",,,"80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-16","1.10",",,S","84","H,,S","96",",,S","72",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-17","0.00",",,S","86","H,,S",,,"80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-18","0.47",",,S","89","H,,S",,,"81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-19","0.24",",,S","79","H,,S",,,"75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-20","1.18",",,S","84","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-21","0.00",",,S","78","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-22","0.55",",,S","83","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-23","0.01",",,S","85","H,,S",,,"74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-24","0.00",",,S","87","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-25","0.01",",,S","85","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-26","0.01",",,S","87","H,,S",,,"78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-27","0.00",",,S","88","H,,S",,,"82",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-28","0.04",",,S","86","H,,S","98",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-29","4.41",",,S","84","H,,S",,,"73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-30","0.16",",,S","81","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-07-31","0.00",",,S","85","H,,S",,,"79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-01","0.91",",,S","81","H,,S","90",",,S","73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-02","0.04",",,S","86","H,,S",,,"79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-03","0.00",",,S","84","H,,S","96",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-04","0.08",",,S","87","H,,S",,,"78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-05","0.00",",,S","86","H,,S",,,"80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-06",,,"89","H,,S","97",",,S","82",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-07",,,"85","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-08",,,"87","H,,S",,,"81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-09","1.77",",,S","83","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-10","0.08",",,S","84","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-11","0.02",",,S","87","H,,S",,,"78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-12","0.00",",,S","87","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-13","0.67",",,S","84","H,,S",,,"78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-14","0.43",",,S","85","H,,S","93",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-15","0.00",",,S","86","H,,S",,,"80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-16",,,"86","H,,S",,,"81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-17","0.55",",,S","84","H,,S",,,"78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-18","0.12",",,S","85","H,,S",,,"79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-19","0.24",",,S","82","H,,S","95",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-20","1.18",",,S","79","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-21","0.24",",,S","76","H,,S","78",",O,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-22","0.28",",,S","83","H,,S",,,"72",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-23","0.00",",,S","85","H,,S",,,"78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-24",,,"85","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-25",,,"82","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-26","2.20",",,S","79","H,,S",,,"67",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-27","2.91",",,S","75","H,,S",,,"72",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-28","2.36",",,S","78","H,,S",,,"74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-29","0.55",",,S","83","H,,S",,,"75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-30","0.00",",,S","84","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-08-31","0.91",",,S","82","H,,S",,,"75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-01","0.31",",,S","82","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-02","0.00",",,S","84","H,,S",,,"79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-03",,,"83","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-04",,,"78","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-05",,,"83","H,,S",,,"74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-06","0.01",",,S","80","H,,S","91",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-07","1.61",",,S","81","H,,S",,,"70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-08","0.00",",,S","82","H,,S",,,"74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-09",,,"84","H,,S",,,"75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-10",,,"84","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-11",,,"84","H,,S","94",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-12",,,"85","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-13",,,"85","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-14",,,"87","H,,S","95",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-15",,,"85","H,,S","96",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-16",,,"86","H,,S",,,"78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-17",,,"85","H,,S","96",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-18",,,"85","H,,S",,,"77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-19",,,"85","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-20",,,"84","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-21",,,"84","H,,S",,,"73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-22",,,"85","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-23",,,"85","H,,S",,,"76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-24",,,"84","H,,S",,,"74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-25",,,"84","H,,S",,,"74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-26",,,"80","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-27",,,"79","H,,S",,,"68",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-28",,,"80","H,,S",,,"67",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-29",,,"79","H,,S",,,"68",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-09-30",,,"79","H,,S",,,"67",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-01",,,"79","H,,S",,,"67",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-02",,,"79","H,,S",,,"66",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-03",,,"76","H,,S",,,"64",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-04",,,"78","H,,S",,,"64",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-05",,,"77","H,,S",,,"63",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-06",,,"78","H,,S","94",",,S","63",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-07",,,"78","H,,S",,,"66",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-08",,,"78","H,,S",,,"67",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-09",,,"78","H,,S",,,"66",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-10",,,"78","H,,S","94",",,S","66",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-11",,,"78","H,,S",,,"65",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-12",,,"79","H,,S",,,"65",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-13",,,"77","H,,S",,,"65",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-14",,,"76","H,,S",,,"62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-15",,,"75","H,,S",,,"62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-16",,,"75","H,,S",,,"62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-17",,,"75","H,,S",,,"62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-18",,,"74","H,,S",,,"61",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-19",,,"74","H,,S",,,"61",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-20",,,"74","H,,S",,,"60",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-21",,,"72","H,,S",,,"60",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-22",,,"74","H,,S",,,"62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-23",,,"72","H,,S",,,"61",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-24",,,"72","H,,S",,,"60",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-25",,,"68","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-26",,,"70","H,,S",,,"57",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-27",,,"68","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-28",,,"68","H,,S",,,"55",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-29",,,"67","H,,S",,,"56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-30",,,"67","H,,S",,,"55",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-10-31",,,"67","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-01",,,"69","H,,S",,,"56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-02",,,"68","H,,S",,,"56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-03",,,"67","H,,S",,,"56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-04",,,"66","H,,S",,,"56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-05",,,"68","H,,S","84",",,S","55",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-06",,,"66","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-07",,,"65","H,,S",,,"52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-08",,,"65","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-09",,,"65","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-10",,,"67","H,,S",,,"56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-11",,,"63","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-12",,,"62","H,,S",,,"52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-13",,,"64","H,,S",,,"51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-14",,,"64","H,,S",,,"56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-15","0.00",",,S","60","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-16","1.06",",,S","58","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-17","0.08",",,S","61","H,,S",,,"50",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-18","0.00",",,S","59","H,,S","74",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-19",,,"58","H,,S",,,"50",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-20",,,"57","H,,S",,,"49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-21",,,"56","H,,S",,,"44",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-22",,,"56","H,,S",,,"45",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-23",,,"61","H,,S",,,"53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-24","0.00",",,S","63","H,,S",,,"57",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-25","0.03",",,S","58","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-26","0.16",",,S","58","H,,S",,,"49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-27","0.00",",,S","60","H,,S",,,"47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-28",,,"59","H,,S",,,"47",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-29",,,"60","H,,S","75",",,S","50",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-11-30",,,"60","H,,S",,,"51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-01",,,"60","H,,S",,,"52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-02",,,"60","H,,S",,,"49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-03",,,"60","H,,S",,,"51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-04",,,"61","H,,S","77",",,S","52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-05",,,"62","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-06",,,"63","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-07",,,"62","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-08",,,"60","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-09",,,"60","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-10",,,"61","H,,S",,,"51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-11",,,"60","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-12","1.10",",,S","58","H,,S",,,"52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-13","0.00",",,S","55","H,,S",,,"49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-14",,,"51","H,,S",,,"49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-15",,,"51","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-16",,,"47","H,,S","60",",,S","41",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-17",,,"44","H,,S",,,"37",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-18",,,"44","H,,S",,,"37",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-19",,,"48","H,,S",,,"38",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-20",,,"52","H,,S",,,"40",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-21",,,"54","H,,S",,,"42",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-22",,,"54","H,,S",,,"43",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-23",,,"54","H,,S",,,"45",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-24",,,"53","H,,S","69",",,S","44",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-25",,,"52","H,,S",,,"43",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-26",,,"51","H,,S",,,"41",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-27",,,"49","H,,S",,,"40",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-28",,,"47","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-29",,,"46","H,,S",,,"39",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-30",,,"46","H,,S",,,"37",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2020-12-31",,,"47","H,,S",,,"37",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-01",,,"50","H,,S",,,"40",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-02",,,"55","H,,S",,,"42",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-03","0.47",",,S","57","H,,S",,,"53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-04","0.67",",,S","61","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-05","1.26",",,S","57","H,,S",,,"53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-06","1.97",",,S","59","H,,S",,,"54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-07","0.00",",,S","58","H,,S",,,"49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-08","0.03",",,S","55","H,,S","61",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-09","0.00",",,S","53","H,,S",,,"49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-10",,,"51","H,,S",,,"49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-11",,,"52","H,,S","58",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2021-01-12",,,"50","H,,S",,,,
